timestamp,seed,L_m,Np,Nt,td_fixed_count,tl_fixed_count,cond_n_throats,cond_n_positive,dir_rate,dir_D_eff,neu_rate_imposed,neu_rate_calc,neu_D_eff,porosity,tau_dir,tau_neu,density,error
2025-12-01T19:02:21.368393,7012,1e-08,134,181,177,91,181,181,1.7197257226521542e-14,1.7197257226521541e-06,1e-12,9.999999999999996e-13,1.6719343573941897e-06,0.34869703135727254,4.247267731021385,4.368673647817047,100000000000000.0,
2025-12-01T19:02:21.418504,7013,1e-08,119,162,155,72,162,162,1.8381413031756023e-14,1.8381413031756022e-06,1e-12,1.0000000000000008e-12,1.7925246427070157e-06,0.323896187824725,3.69102951495322,3.7849598499409063,100000000000000.0,
2025-12-01T19:02:21.466334,7014,1e-08,118,162,152,70,162,162,1.880504992239399e-14,1.8805049922393988e-06,1e-12,9.999999999999965e-13,1.82217957642275e-06,0.3175048386019729,3.536685425232443,3.6498897716692102,100000000000000.0,
2025-12-01T19:02:21.516703,7015,1e-08,130,177,167,80,177,177,1.3940169605624518e-14,1.3940169605624515e-06,1e-12,1.0000000000000058e-12,1.3636314082119246e-06,0.3261758120407701,4.901220821673246,5.010433839913802,100000000000000.0,
2025-12-01T19:02:21.565257,7016,1e-08,129,175,165,80,175,175,1.822695942342804e-14,1.8226959423428036e-06,1e-12,9.999999999999988e-13,1.7704682722596096e-06,0.32841386127823363,3.7742253519672526,3.8855625612190137,100000000000000.0,
2025-12-01T19:02:21.614298,7017,1e-08,137,186,173,87,186,186,1.41255976585969e-14,1.41255976585969e-06,1e-12,1.0000000000000022e-12,1.3442040433170198e-06,0.3200079221571554,4.745417998985327,4.986732907760031,100000000000000.0,
2025-12-01T19:02:21.665678,7018,1e-08,128,178,162,74,178,178,1.508897642268337e-14,1.5088976422683368e-06,1e-12,9.99999999999998e-13,1.447415964994731e-06,0.31771959934645105,4.410672395521005,4.598023884891935,100000000000000.0,
2025-12-01T19:02:21.715573,7019,1e-08,125,174,156,72,174,174,1.6511275700241102e-14,1.6511275700241102e-06,1e-12,9.999999999999967e-13,1.5926574112499666e-06,0.3122064232711469,3.9607896641435465,4.106199467217079,100000000000000.0,
2025-12-01T19:02:21.765416,7020,1e-08,123,169,155,76,169,169,1.6205258190681454e-14,1.6205258190681454e-06,1e-12,9.999999999999992e-13,1.5657996623593416e-06,0.34574891172445227,4.469155257916039,4.625356397104022,100000000000000.0,
2025-12-01T19:02:21.817974,7021,1e-08,124,170,165,76,170,170,1.7050820831712822e-14,1.705082083171282e-06,1e-12,9.999999999999988e-13,1.661935764939871e-06,0.33677207177271606,4.137246078919557,4.244655125459439,100000000000000.0,
2025-12-01T19:02:21.869376,7022,1e-08,123,167,157,76,167,167,1.8948958527633282e-14,1.894895852763328e-06,1e-12,9.999999999999992e-13,1.8451206115565024e-06,0.32110759885878026,3.549652287707449,3.6454101464156397,100000000000000.0,
2025-12-01T19:02:21.999530,7023,1e-08,123,168,155,75,168,168,1.6810393404808775e-14,1.6810393404808772e-06,1e-12,1.0000000000000014e-12,1.6163211902933187e-06,0.3262068897939279,4.064768606028146,4.227523574967743,100000000000000.0,
2025-12-01T19:02:22.052514,7024,1e-08,129,176,168,78,176,176,1.7549722982887655e-14,1.7549722982887654e-06,1e-12,9.999999999999986e-13,1.710529881420055e-06,0.33266354709633605,3.970594380554659,4.073757039444121,100000000000000.0,
