timestamp,seed,L_m,Np,Nt,td_fixed_count,tl_fixed_count,cond_n_throats,cond_n_positive,dir_rate,dir_D_eff,neu_rate_imposed,neu_rate_calc,neu_D_eff,porosity,tau_dir,tau_neu,density,error
2025-12-01T22:58:37.375609,1000,1e-08,126,174,161,74,174,174,1.5254937449069978e-14,1.5254937449069976e-06,1e-12,9.999999999999953e-13,1.4818878881431334e-06,0.31759656981169265,4.3609986002415155,4.489324826423058,1000000000.0,
2025-12-01T22:58:46.451666,1001,1e-08,129,177,164,78,177,177,1.3617129985887692e-14,1.3617129985887692e-06,1e-12,9.999999999999947e-13,1.2906741968125362e-06,0.3167543331716946,4.872564052245173,5.1407503324886905,1000000000.0,
2025-12-01T22:58:46.548060,1002,1e-08,127,171,168,80,171,171,2.0732018453725015e-14,2.0732018453725015e-06,1e-12,9.999999999999961e-13,1.99753865555002e-06,0.3337713564132243,3.372314362826838,3.500051596380093,1000000000.0,
2025-12-01T22:58:46.637043,1003,1e-08,117,162,154,71,162,162,1.6071314470213286e-14,1.6071314470213284e-06,1e-12,9.999999999999978e-13,1.566580568135407e-06,0.3157940962127622,4.1159793079256595,4.22252127698079,1000000000.0,
2025-12-01T22:58:46.732669,1004,1e-08,121,168,152,70,168,168,1.4045785516588387e-14,1.4045785516588386e-06,1e-12,1.0000000000000006e-12,1.3723050683705265e-06,0.30485334003464676,4.546377571683554,4.653297996277125,1000000000.0,
2025-12-01T22:58:46.832317,1005,1e-08,116,160,148,68,160,160,1.3850280703194387e-14,1.3850280703194386e-06,1e-12,9.999999999999974e-13,1.3508461719709513e-06,0.31181291950666234,4.715807898780082,4.835137004915019,1000000000.0,
2025-12-01T22:58:46.932572,1006,1e-08,128,176,162,79,176,176,1.754074857569313e-14,1.7540748575693129e-06,1e-12,9.999999999999941e-13,1.6655136230726082e-06,0.31419250515344593,3.752047024601003,3.9515566003769953,1000000000.0,
2025-12-01T22:58:47.027598,1007,1e-08,132,182,169,82,182,182,1.4333533496694457e-14,1.4333533496694457e-06,1e-12,1.0000000000000018e-12,1.3782480453148325e-06,0.32682784783786084,4.776242444858466,4.967206832212432,1000000000.0,
2025-12-01T22:58:47.129958,1008,1e-08,137,189,171,86,189,189,1.527748976599072e-14,1.5277489765990719e-06,1e-12,9.999999999999986e-13,1.4387659737117798e-06,0.32853607162977677,4.50455230064016,4.783144231292892,1000000000.0,
2025-12-01T22:58:47.236303,1009,1e-08,120,167,151,70,167,167,1.560001501171354e-14,1.5600015011713539e-06,1e-12,9.999999999999994e-13,1.5195980554578199e-06,0.32114768456056214,4.3122144859743265,4.4268687021095845,1000000000.0,
2025-12-01T22:58:47.344158,1010,1e-08,121,168,152,70,168,168,1.4897920649296868e-14,1.4897920649296866e-06,1e-12,9.999999999999986e-13,1.4597553322221212e-06,0.2961142424932557,4.1634582602186265,4.24912787905189,1000000000.0,
2025-12-01T22:58:47.453279,1011,1e-08,119,164,152,70,164,164,1.7592242245194344e-14,1.7592242245194343e-06,1e-12,9.999999999999974e-13,1.7123851619443413e-06,0.3110790847259705,3.703993288961838,3.8053090310594953,1000000000.0,
2025-12-01T22:58:47.569908,1012,1e-08,121,168,152,70,168,168,1.5823841955824842e-14,1.582384195582484e-06,1e-12,9.999999999999994e-13,1.5325444956337285e-06,0.3067605218609393,4.060767331294392,4.192827069807714,1000000000.0,
2025-12-01T22:58:47.679982,1013,1e-08,119,166,148,68,166,166,1.4559021062621555e-14,1.4559021062621553e-06,1e-12,9.999999999999974e-13,1.3918811866873974e-06,0.2963784267145471,4.264174701649145,4.460309535741352,1000000000.0,
2025-12-01T22:58:47.815301,1014,1e-08,131,183,165,85,183,183,1.3822423445379013e-14,1.3822423445379012e-06,1e-12,9.99999999999999e-13,1.3531488216195351e-06,0.3297574693915523,4.997249389353413,5.104693291542926,1000000000.0,
2025-12-01T22:58:47.942541,1015,1e-08,128,176,167,76,176,176,1.5623556680562885e-14,1.5623556680562885e-06,1e-12,9.999999999999996e-13,1.5331693570489607e-06,0.32473367708877987,4.353795219983596,4.436676619072633,1000000000.0,
2025-12-01T22:58:48.072838,1016,1e-08,128,174,167,78,174,174,1.542355536643185e-14,1.542355536643185e-06,1e-12,9.999999999999984e-13,1.501888843932668e-06,0.34154864794564055,4.638618427636559,4.763600743918366,1000000000.0,
2025-12-01T22:58:48.196920,1017,1e-08,120,166,151,70,166,166,1.6695026038144426e-14,1.6695026038144424e-06,1e-12,9.999999999999965e-13,1.6311299343985441e-06,0.3059425394027701,3.8386042665603433,3.9289082266758752,1000000000.0,
2025-12-01T22:58:48.302110,1018,1e-08,124,170,161,74,170,170,1.973367849888304e-14,1.973367849888304e-06,1e-12,9.999999999999974e-13,1.919135260191994e-06,0.3453520028876351,3.665848442779443,3.7694411694673082,1000000000.0,
2025-12-01T22:58:48.441667,1019,1e-08,127,176,160,74,176,176,1.6327959155659087e-14,1.6327959155659086e-06,1e-12,1.0000000000000006e-12,1.6016095138129015e-06,0.3152074799145188,4.043758256674639,4.1224979672576945,1000000000.0,
2025-12-01T22:58:48.578242,1020,1e-08,126,174,160,74,174,174,1.4463902794941073e-14,1.4463902794941072e-06,1e-12,9.999999999999965e-13,1.4045763062631322e-06,0.3285066483286212,4.757504898084595,4.899134926704396,1000000000.0,
2025-12-01T22:58:48.714716,1021,1e-08,131,182,164,76,182,182,1.6027510896451636e-14,1.6027510896451635e-06,1e-12,9.999999999999992e-13,1.5326251124068337e-06,0.32164771892512783,4.2037315117301635,4.396075208777317,1000000000.0,
2025-12-01T22:58:48.831241,1022,1e-08,124,170,165,74,170,170,1.5613144893760474e-14,1.5613144893760472e-06,1e-12,9.999999999999982e-13,1.4885294986030897e-06,0.319224080454317,4.282780630322902,4.492196801754633,1000000000.0,
2025-12-01T22:58:49.074247,1023,1e-08,117,164,144,66,164,164,1.4848200291270383e-14,1.4848200291270383e-06,1e-12,9.999999999999986e-13,1.4212644575933637e-06,0.30204840787038784,4.261115527057096,4.4516624947563415,1000000000.0,
2025-12-01T22:58:49.209651,1024,1e-08,118,164,148,68,164,164,1.3780669078207774e-14,1.3780669078207774e-06,1e-12,9.999999999999982e-13,1.3464423793341694e-06,0.31557569296824056,4.7968243515784765,4.909489632083659,1000000000.0,
2025-12-01T22:58:49.362296,1025,1e-08,119,165,153,71,165,165,1.682621322003464e-14,1.6826213220034638e-06,1e-12,9.999999999999996e-13,1.6459438099011956e-06,0.3103978564934153,3.864140427737643,3.9502472902262955,1000000000.0,
2025-12-01T22:58:49.500905,1026,1e-08,115,160,141,66,160,160,1.494754356069884e-14,1.494754356069884e-06,1e-12,9.999999999999953e-13,1.4583485359250735e-06,0.2889818180325811,4.049685215198604,4.150780466406229,1000000000.0,
