timestamp,seed,L_m,Np,Nt,td_fixed_count,tl_fixed_count,cond_n_throats,cond_n_positive,diffusivity,dir_rate,dir_D_eff,neu_rate_imposed,neu_rate_calc,neu_D_eff,porosity,tau_dir,tau_neu,density,error
2025-12-02T02:31:57.639173,49,5e-05,126,174,160,74,174,174,1e-07,3.0479874946708144e-16,6.095974989341628e-12,1e-12,9.999999999999986e-13,5.902232775748838e-12,0.021490789611658814,352.5406460694787,364.1128777563707,10000000000000.0,
2025-12-02T02:31:57.639173,49,5e-05,126,174,160,74,174,174,1e-06,3.047987494670849e-15,6.095974989341698e-11,1e-12,9.999999999999996e-13,5.902232775748957e-11,0.021490789611658814,352.5406460694747,364.11287775636333,10000000000000.0,
2025-12-02T02:31:57.639173,49,5e-05,126,174,160,74,174,174,1e-05,3.0479874946707956e-14,6.095974989341591e-10,1e-12,9.99999999999998e-13,5.902232775748874e-10,0.021490789611658814,352.5406460694809,364.11287775636856,10000000000000.0,
2025-12-02T02:31:57.639173,49,5e-05,126,174,160,74,174,174,0.0001,3.0479874946707865e-13,6.0959749893415734e-09,1e-12,1.000000000000005e-12,5.902232775748851e-09,0.021490789611658814,352.5406460694819,364.11287775637,10000000000000.0,
2025-12-02T02:31:57.639173,49,5e-05,126,174,160,74,174,174,0.001,3.0479874946708727e-12,6.095974989341746e-08,1e-12,1.0000000000000032e-12,5.9022327757489666e-08,0.021490789611658814,352.5406460694719,364.11287775636276,10000000000000.0,
2025-12-02T02:31:57.639173,49,5e-05,126,174,160,74,174,174,0.01,3.0479874946708126e-11,6.095974989341626e-07,1e-12,1.0000000000000004e-12,5.902232775748912e-07,0.021490789611658814,352.5406460694789,364.1128777563661,10000000000000.0,
2025-12-02T02:31:57.747371,50,0.0001,131,182,164,76,182,182,1e-08,6.843249527471832e-18,6.843249527471833e-14,1e-12,9.999999999999798e-13,6.588412202388549e-14,0.0028458893756242998,415.8681287595374,431.9537527710481,10000000000000.0,
2025-12-02T02:31:57.747371,50,0.0001,131,182,164,76,182,182,1e-07,6.843249527470701e-17,6.8432495274707e-13,1e-12,9.9999999999998e-13,6.588412202387606e-13,0.0028458893756242998,415.86812875960624,431.9537527711099,10000000000000.0,
2025-12-02T02:31:57.747371,50,0.0001,131,182,164,76,182,182,1e-06,6.843249527470949e-16,6.843249527470949e-12,1e-12,9.999999999999683e-13,6.5884122023879245e-12,0.0028458893756242998,415.86812875959106,431.953752771089,10000000000000.0,
2025-12-02T02:31:57.747371,50,0.0001,131,182,164,76,182,182,1e-05,6.843249527470195e-15,6.843249527470195e-11,1e-12,9.999999999999743e-13,6.588412202387587e-11,0.0028458893756242998,415.86812875963693,431.95375277111117,10000000000000.0,
2025-12-02T02:31:57.747371,50,0.0001,131,182,164,76,182,182,0.0001,6.843249527470778e-14,6.843249527470778e-10,1e-12,9.999999999999834e-13,6.588412202386436e-10,0.0028458893756242998,415.8681287596015,431.9537527711866,10000000000000.0,
2025-12-02T02:31:57.747371,50,0.0001,131,182,164,76,182,182,0.001,6.843249527471366e-13,6.843249527471366e-09,1e-12,1.0000000000000014e-12,6.58841220238826e-09,0.0028458893756242998,415.8681287595658,431.95375277106706,10000000000000.0,
2025-12-02T02:31:57.747371,50,0.0001,131,182,164,76,182,182,0.01,6.5209608701669e-12,6.520960870166901e-08,1e-12,1.0000000000000115e-12,6.293383310333338e-08,0.0028458893756242998,436.42178388833986,452.20340718028876,10000000000000.0,
2025-12-02T02:31:57.865269,51,0.0001,123,170,156,72,170,170,1e-08,3.199600062727783e-17,3.199600062727783e-13,1e-12,9.999999999999982e-13,3.0854496674323934e-13,0.002027948210986396,63.3813030137739,65.72618028392554,10000000000000.0,
2025-12-02T02:31:57.865269,51,0.0001,123,170,156,72,170,170,1e-07,3.199600062727773e-16,3.199600062727773e-12,1e-12,9.999999999999982e-13,3.0854496674324337e-12,0.002027948210986396,63.381303013774094,65.72618028392468,10000000000000.0,
2025-12-02T02:31:57.865269,51,0.0001,123,170,156,72,170,170,1e-06,3.199600062727739e-15,3.199600062727739e-11,1e-12,9.999999999999933e-13,3.085449667432426e-11,0.002027948210986396,63.38130301377477,65.72618028392485,10000000000000.0,
2025-12-02T02:31:57.865269,51,0.0001,123,170,156,72,170,170,1e-05,3.199600062727776e-14,3.199600062727776e-10,1e-12,9.999999999999976e-13,3.0854496674324157e-10,0.002027948210986396,63.38130301377404,65.72618028392506,10000000000000.0,
2025-12-02T02:31:57.865269,51,0.0001,123,170,156,72,170,170,0.0001,3.199600062727744e-13,3.199600062727744e-09,1e-12,9.999999999999978e-13,3.0854496674324193e-09,0.002027948210986396,63.38130301377466,65.72618028392499,10000000000000.0,
2025-12-02T02:31:57.865269,51,0.0001,123,170,156,72,170,170,0.001,3.1996000627277415e-12,3.199600062727741e-08,1e-12,1.0000000000000022e-12,3.085449667432342e-08,0.002027948210986396,63.381303013774726,65.72618028392664,10000000000000.0,
2025-12-02T02:31:57.865269,51,0.0001,123,170,156,72,170,170,0.01,3.1996000627277345e-11,3.1996000627277344e-07,1e-12,9.999999999999965e-13,3.0854496674323356e-07,0.002027948210986396,63.38130301377486,65.72618028392678,10000000000000.0,
2025-12-02T02:31:57.991447,52,0.0001,125,172,161,74,172,172,1e-08,4.471961202168382e-17,4.4719612021683824e-13,1e-12,9.999999999999996e-13,4.269058675565737e-13,0.00723214040881805,161.72189520140068,169.40831594121028,10000000000000.0,
2025-12-02T02:31:57.991447,52,0.0001,125,172,161,74,172,172,1e-07,4.471961202168665e-16,4.4719612021686646e-12,1e-12,9.999999999999986e-13,4.26905867556547e-12,0.00723214040881805,161.72189520139048,169.40831594122085,10000000000000.0,
2025-12-02T02:31:57.991447,52,0.0001,125,172,161,74,172,172,1e-06,4.471961202168474e-15,4.4719612021684744e-11,1e-12,1.0000000000000034e-12,4.2690586755656514e-11,0.00723214040881805,161.72189520139736,169.40831594121366,10000000000000.0,
2025-12-02T02:31:57.991447,52,0.0001,125,172,161,74,172,172,1e-05,4.471961202169194e-14,4.471961202169194e-10,1e-12,9.999999999999986e-13,4.269058675566045e-10,0.00723214040881805,161.72189520137138,169.40831594119805,10000000000000.0,
2025-12-02T02:31:57.991447,52,0.0001,125,172,161,74,172,172,0.0001,4.471961202168737e-13,4.471961202168737e-09,1e-12,9.99999999999998e-13,4.269058675565064e-09,0.00723214040881805,161.72189520138787,169.408315941237,10000000000000.0,
2025-12-02T02:31:57.991447,52,0.0001,125,172,161,74,172,172,0.001,3.349103020193358e-12,3.349103020193358e-08,1e-12,1.0000000000000008e-12,3.1533677973611065e-08,0.00723214040881805,215.94260807183255,229.3465549711728,10000000000000.0,
2025-12-02T02:31:57.991447,52,0.0001,125,172,161,74,172,172,0.01,4.4719612021686004e-11,4.4719612021686006e-07,1e-12,1.0000000000000022e-12,4.2690586755657793e-07,0.00723214040881805,161.7218952013928,169.4083159412086,10000000000000.0,
2025-12-02T02:31:58.125093,53,0.0001,124,172,156,72,172,172,1e-08,4.975957813701802e-18,4.975957813701802e-14,1e-12,9.999999999999994e-13,4.79982804822772e-14,0.00207299006747336,416.6012142959035,431.8884023853286,10000000000000.0,
2025-12-02T02:31:58.125093,53,0.0001,124,172,156,72,172,172,1e-07,4.975957813702181e-17,4.975957813702181e-13,1e-12,1.0000000000000014e-12,4.799828048227755e-13,0.00207299006747336,416.60121429587184,431.88840238532543,10000000000000.0,
2025-12-02T02:31:58.125093,53,0.0001,124,172,156,72,172,172,1e-06,4.975957813702054e-16,4.9759578137020535e-12,1e-12,9.999999999999986e-13,4.799828048227812e-12,0.00207299006747336,416.6012142958824,431.88840238532026,10000000000000.0,
2025-12-02T02:31:58.125093,53,0.0001,124,172,156,72,172,172,1e-05,4.975957813701688e-15,4.975957813701688e-11,1e-12,9.999999999999976e-13,4.7998280482273877e-11,0.00207299006747336,416.60121429591317,431.8884023853586,10000000000000.0,
2025-12-02T02:31:58.125093,53,0.0001,124,172,156,72,172,172,0.0001,4.9759578137019707e-14,4.975957813701971e-10,1e-12,9.99999999999997e-13,4.799828048227831e-10,0.00207299006747336,416.6012142958894,431.88840238531867,10000000000000.0,
2025-12-02T02:31:58.125093,53,0.0001,124,172,156,72,172,172,0.001,4.975957813702198e-13,4.975957813702198e-09,1e-12,1.0000000000000028e-12,4.799828048227707e-09,0.00207299006747336,416.60121429587036,431.88840238532975,10000000000000.0,
2025-12-02T02:31:58.125093,53,0.0001,124,172,156,72,172,172,0.01,4.975957813701915e-12,4.9759578137019154e-08,1e-12,1.000000000000002e-12,4.799828048227734e-08,0.00207299006747336,416.60121429589407,431.88840238532737,10000000000000.0,
2025-12-02T02:31:58.292013,54,0.0001,115,158,148,68,158,158,1e-08,1.5054537486500484e-17,1.5054537486500485e-13,1e-12,9.999999999999974e-13,1.36251588114318e-13,0.025478620752662207,1692.4213563856795,1869.9687178167128,10000000000000.0,
2025-12-02T02:31:58.292013,54,0.0001,115,158,148,68,158,158,1e-07,1.505453748650065e-16,1.505453748650065e-12,1e-12,1.0000000000000004e-12,1.362515881143275e-12,0.025478620752662207,1692.4213563856608,1869.9687178165825,10000000000000.0,
2025-12-02T02:31:58.292013,54,0.0001,115,158,148,68,158,158,1e-06,1.5054537486500878e-15,1.505453748650088e-11,1e-12,1.0000000000000004e-12,1.3625158811431881e-11,0.025478620752662207,1692.421356385635,1869.9687178167014,10000000000000.0,
2025-12-02T02:31:58.292013,54,0.0001,115,158,148,68,158,158,1e-05,1.50545374865004e-14,1.50545374865004e-10,1e-12,9.999999999999967e-13,1.3625158811432697e-10,0.025478620752662207,1692.4213563856893,1869.9687178165898,10000000000000.0,
2025-12-02T02:31:58.292013,54,0.0001,115,158,148,68,158,158,0.0001,1.5054537486499546e-13,1.5054537486499548e-09,1e-12,1.0000000000000008e-12,1.3625158811430637e-09,0.025478620752662207,1692.4213563857847,1869.9687178168722,10000000000000.0,
2025-12-02T02:31:58.292013,54,0.0001,115,158,148,68,158,158,0.001,1.5054537486499523e-12,1.5054537486499524e-08,1e-12,9.999999999999976e-13,1.3625158811432083e-08,0.025478620752662207,1692.4213563857875,1869.9687178166737,10000000000000.0,
2025-12-02T02:31:58.292013,54,0.0001,115,158,148,68,158,158,0.01,1.5054537486500384e-11,1.5054537486500385e-07,1e-12,1.000000000000001e-12,1.3625158811431907e-07,0.025478620752662207,1692.4213563856908,1869.968717816698,10000000000000.0,
2025-12-02T02:31:58.431008,55,0.0001,122,168,156,72,168,168,1e-08,2.293464218908893e-17,2.293464218908893e-13,1e-12,9.999999999999984e-13,2.1315726664006548e-13,0.003407442434869407,148.5718594070975,159.85579514036314,10000000000000.0,
2025-12-02T02:31:58.431008,55,0.0001,122,168,156,72,168,168,1e-07,2.293464218909071e-16,2.293464218909071e-12,1e-12,1.0000000000000004e-12,2.131572666400584e-12,0.003407442434869407,148.57185940708595,159.85579514036846,10000000000000.0,
2025-12-02T02:31:58.431008,55,0.0001,122,168,156,72,168,168,1e-06,2.2934642189089553e-15,2.2934642189089555e-11,1e-12,1.0000000000000028e-12,2.1315726664007584e-11,0.003407442434869407,148.57185940709343,159.85579514035538,10000000000000.0,
2025-12-02T02:31:58.431008,55,0.0001,122,168,156,72,168,168,1e-05,2.2934642189089972e-14,2.2934642189089972e-10,1e-12,1.0000000000000002e-12,2.1315726664006168e-10,0.003407442434869407,148.57185940709073,159.85579514036598,10000000000000.0,
2025-12-02T02:31:58.431008,55,0.0001,122,168,156,72,168,168,0.0001,2.293464218908767e-13,2.293464218908767e-09,1e-12,9.99999999999995e-13,2.1315726664006423e-09,0.003407442434869407,148.57185940710565,159.85579514036408,10000000000000.0,
2025-12-02T02:31:58.431008,55,0.0001,122,168,156,72,168,168,0.001,2.2934642189088458e-12,2.2934642189088457e-08,1e-12,1.000000000000001e-12,2.1315726664006633e-08,0.003407442434869407,148.57185940710056,159.85579514036252,10000000000000.0,
2025-12-02T02:31:58.431008,55,0.0001,122,168,156,72,168,168,0.01,2.29346421890908e-11,2.29346421890908e-07,1e-12,9.999999999999982e-13,2.1315726664007905e-07,0.003407442434869407,148.57185940708538,159.855795140353,10000000000000.0,
2025-12-02T02:31:58.586484,56,0.0001,127,176,165,74,176,176,1e-08,2.942217401864117e-17,2.9422174018641174e-13,1e-12,1.0000000000000014e-12,2.701394982226828e-13,0.02366784298324327,804.4219631169301,876.1341136324044,10000000000000.0,
2025-12-02T02:31:58.586484,56,0.0001,127,176,165,74,176,176,1e-07,2.942217401864116e-16,2.9422174018641162e-12,1e-12,9.999999999999982e-13,2.7013949822268376e-12,0.02366784298324327,804.4219631169304,876.1341136324014,10000000000000.0,
2025-12-02T02:31:58.586484,56,0.0001,127,176,165,74,176,176,1e-06,2.942217401864112e-15,2.942217401864112e-11,1e-12,9.999999999999998e-13,2.701394982226831e-11,0.02366784298324327,804.4219631169317,876.1341136324035,10000000000000.0,
2025-12-02T02:31:58.586484,56,0.0001,127,176,165,74,176,176,1e-05,2.9422174018641164e-14,2.9422174018641165e-10,1e-12,9.999999999999978e-13,2.7013949822268376e-10,0.02366784298324327,804.4219631169304,876.1341136324014,10000000000000.0,
2025-12-02T02:31:58.586484,56,0.0001,127,176,165,74,176,176,0.0001,2.9422174018641144e-13,2.9422174018641146e-09,1e-12,9.99999999999997e-13,2.701394982226838e-09,0.02366784298324327,804.4219631169309,876.1341136324014,10000000000000.0,
2025-12-02T02:31:58.586484,56,0.0001,127,176,165,74,176,176,0.001,2.9422174018641138e-12,2.942217401864114e-08,1e-12,1.000000000000003e-12,2.701394982226824e-08,0.02366784298324327,804.4219631169311,876.1341136324057,10000000000000.0,
2025-12-02T02:31:58.586484,56,0.0001,127,176,165,74,176,176,0.01,2.9422174018641176e-11,2.942217401864118e-07,1e-12,9.999999999999992e-13,2.7013949822268336e-07,0.02366784298324327,804.42196311693,876.1341136324027,10000000000000.0,
2025-12-02T02:31:58.736105,57,0.0001,125,172,160,74,172,172,1e-08,1.5134275341437694e-16,1.5134275341437693e-12,1e-12,9.999999999999978e-13,1.3971925247913092e-12,0.010766832116195292,71.14203933316631,77.06047609869279,10000000000000.0,
2025-12-02T02:31:58.736105,57,0.0001,125,172,160,74,172,172,1e-07,1.513427534143767e-15,1.513427534143767e-11,1e-12,1.0000000000000014e-12,1.3971925247913049e-11,0.010766832116195292,71.14203933316641,77.06047609869303,10000000000000.0,
2025-12-02T02:31:58.736105,57,0.0001,125,172,160,74,172,172,1e-06,1.5134275341437568e-14,1.5134275341437569e-10,1e-12,1.0000000000000044e-12,1.397192524791301e-10,0.010766832116195292,71.14203933316688,77.06047609869324,10000000000000.0,
2025-12-02T02:31:58.736105,57,0.0001,125,172,160,74,172,172,1e-05,1.5134275341437573e-13,1.5134275341437573e-09,1e-12,9.999999999999994e-13,1.3971925247913213e-09,0.010766832116195292,71.14203933316688,77.06047609869213,10000000000000.0,
