timestamp,seed,L_m,Np,Nt,td_fixed_count,tl_fixed_count,cond_n_throats,cond_n_positive,dir_rate,dir_D_eff,neu_rate_imposed,neu_rate_calc,neu_D_eff,porosity,tau_dir,tau_neu,density,error
2025-11-23T20:39:18.182027,100,1e-05,122,170,152,70,170,170,9.897112268475717e-15,9.897112268475717e-10,1e-12,1.0000000000000064e-12,8.685791444519642e-10,0.02127198022952685,450.2150401809211,513.0020477798045,1000000000000.0,
2025-11-23T20:39:21.656843,101,1e-05,121,168,152,70,168,168,9.069682028684769e-16,9.069682028684768e-11,1e-12,1.0000000000000006e-12,8.162807161362936e-11,0.0041622743520669065,961.3006072645361,1068.099572796372,1000000000000.0,
2025-11-23T20:39:21.726010,100,2e-05,122,170,152,70,170,170,1.2813740700769426e-14,6.406870350384713e-10,1e-12,9.999999999999972e-13,5.596209479323422e-10,0.015768661824198938,515.5484422628632,590.2302337188958,1000000000000.0,
2025-11-23T20:39:21.798911,101,2e-05,121,168,152,70,168,168,2.870294480935682e-15,1.4351472404678409e-10,1e-12,1.000000000000003e-12,1.2986495286551125e-10,0.0034938966868881755,509.95772376769304,563.5580684947295,1000000000000.0,
2025-11-23T20:40:00.379816,110,5e-06,122,168,156,72,168,168,3.937614262946573e-15,7.875228525893144e-10,1e-12,1.0000000000000006e-12,7.413577638094066e-10,0.020229723663471342,538.0806325697665,571.5874512556479,1000000000000.0,
2025-11-23T20:40:01.702902,111,5e-06,128,176,164,76,176,176,5.478294086606768e-16,1.0956588173213535e-10,1e-12,1.0000000000000028e-12,1.0474478057083104e-10,0.007806930326759567,1492.5384936793562,1561.2357502486514,1000000000000.0,
2025-11-23T20:40:01.764214,110,1e-05,122,168,156,72,168,168,7.893145310207548e-15,7.893145310207548e-10,1e-12,9.999999999999972e-13,7.420300650292526e-10,0.03386863641980015,898.8106073501496,956.0856176212956,1000000000000.0,
2025-11-23T20:40:01.830658,111,1e-05,128,176,164,76,176,176,1.2656475490511445e-15,1.2656475490511443e-10,1e-12,1.0000000000000202e-12,1.2008921340725798e-10,0.016281072207558596,2694.5782210165135,2839.877308206288,1000000000000.0,
2025-11-23T21:25:27.653359,100,1e-08,122,170,152,70,170,170,1.4631755748216377e-14,1.4631755748216376e-06,1e-12,9.999999999999976e-13,1.427274535378451e-06,0.30427316325949755,4.355999106931532,4.4655680033674,1000000000000.0,
2025-11-23T21:25:32.046993,101,1e-08,126,173,157,76,173,173,1.5716106868146086e-14,1.5716106868146084e-06,1e-12,9.999999999999974e-13,1.503070093610681e-06,0.317720965676978,4.234688561676496,4.42779204187013,1000000000000.0,
